live_id,started,end,subject,fee,taken,comment_count,score,message_count,user_id,auth_description,status,short_name,live_num,available_num,great_num,answer_count,articles_count,columns_count,favorite_count,favorited_count,follower_count,following_columns_count,following_count,following_favlists_count,following_question_count,following_topic_count,gender,hosted_live_count,logs_count,marked_answers_count,participated_live_count,pins_count,question_count,thanked_count,user_type,voteup_count,business_name,diploma,school,location
8.45E+17,1494222152,1497103203,从 giser 到前端开发经理之路,10.24,167,25,4.52,113,4c2c1d214c0e803e080481ff4ed6d9f8,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,149,19,2,6,2319,2098,38,109,2,252,49,1,1,28,0,14,27,3,154,people,1319,互联网,0,西北农林科技大学,广州市
9.77E+17,1525662309,1528294233,汉字名的韩服（朝鲜半岛服饰）认知,19.99,32,7,5,138,d71e50cbff3bdd7d2ee399ffd0b15c2c,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,1569,102,1,2,23236,17710,53,424,4,541,71,0,4,95,0,4,152,6,17965,people,165966,互联网,0,浙江师范大学,宁波
8.91E+17,1505100452,1507476089,解读百年旗袍（百年）的时尚故事,19.99,299,65,4.86,149,d71e50cbff3bdd7d2ee399ffd0b15c2c,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,1569,102,1,2,23236,17710,53,424,4,541,71,0,4,95,0,4,152,6,17965,people,165966,互联网,0,浙江师范大学,宁波
7.64E+17,1474896351,1476886698,一小时建立终生受用的阅读操作系统,100,121772,5613,3.05,137,e8e1b3c9f41a0528399733b96005db69,,ended,教育,2329,2310,2282,28,2,0,0,8853,71045,3,17,0,34,59,1,3,0,0,7,0,0,2370,people,6063,金融,0,新生大学,北京
1.03E+18,1538040199,1540301752,轻度社交恐惧症患者的自愈指南,9.9,1135,43,4.67,46,4d71a2adb0ef662f7821c00ac3a04049,,ended,心理学,313,303,291,13,46,0,0,262,2783,0,0,0,13,5,1,1,0,0,1,48,0,16,people,149,幼儿教育,,,广州
9.77E+17,1525749984,1526713225,一节课搞定英语单词造句,19.99,25,4,0,89,4dbaef347d365a47eb3e36e2fdc62d55,主讲人已通过实名认证。,ended,教育,2329,2310,2282,95,1,1,2,22,465,0,1,1,141,37,1,2,53,0,2,19,0,6,people,45,高等教育,,,上海
9.62E+17,1522232793,1523170808,一招让你英语词汇量暴涨,18,643,120,4.38,59,4dbaef347d365a47eb3e36e2fdc62d55,主讲人已通过实名认证。,ended,教育,2329,2310,2282,95,1,1,2,22,465,0,1,1,141,37,1,2,53,0,2,19,0,6,people,45,高等教育,,,上海
8.50E+17,1495431976,1496115978,时尚摄影师和修图师用的设备,9.99,213,30,4.17,96,4e2e0daa26954d0fc4c9f71be18f794b,主讲人已通过实名认证。,ended,艺术,595,590,584,0,0,0,0,1,157,0,1,0,0,7,-1,1,0,0,1,3,0,0,people,0,,,,
1.03E+18,1537446920,1539437713,如何备考【注册建筑师】技术作图,9.99,103,10,4.8,100,4eb254c3ec2c9b7aa38ac3b1c71f8fe5,主讲人已通过实名认证。,ended,设计,380,377,371,6,21,1,0,557,553,0,1,0,9,5,1,2,2,0,0,0,1,3,people,132,高等教育,,,吉林省长春市
9.77E+17,1525662267,1526130080,17年一注[技术作图]真题解析,19.99,83,15,5,83,4eb254c3ec2c9b7aa38ac3b1c71f8fe5,主讲人已通过实名认证。,ended,设计,380,377,371,6,21,1,0,557,553,0,1,0,9,5,1,2,2,0,0,0,1,3,people,132,高等教育,,,吉林省长春市
8.98E+17,1506826215,1507986662,高分突破数学考研专业课之数学分析,19.99,116,27,4.78,99,4ed9853d22e4c2a8f5dce09a2c44488d,主讲人已通过实名认证。,ended,教育,2329,2310,2282,2,5,1,3,94,490,5,37,0,26,65,1,3,2,0,0,0,1,0,people,40,,,,
8.94E+17,1505890079,1506777076,高分突破数学考研专业课之高等代数,9.99,195,27,4.48,92,4ed9853d22e4c2a8f5dce09a2c44488d,主讲人已通过实名认证。,ended,教育,2329,2310,2282,2,5,1,3,94,490,5,37,0,26,65,1,3,2,0,0,0,1,0,people,40,,,,
8.86E+17,1504075242,1504962839,数学专业考研经验分享,14.9,242,72,4.51,71,4ed9853d22e4c2a8f5dce09a2c44488d,主讲人已通过实名认证。,ended,教育,2329,2310,2282,2,5,1,3,94,490,5,37,0,26,65,1,3,2,0,0,0,1,0,people,40,,,,
8.34E+17,1491543192,1492246569,AI 来了，技术产品人的必备技能,9.99,149,7,3.14,144,4edf6f566956075c0e25fb9cbe079ced,,ended,互联网,1085,1067,1047,0,0,0,0,0,32,2,2,0,1,15,1,1,0,0,0,0,0,0,people,0,互联网,,,
7.62E+17,1474528280,1475096977,皮具打版不求人,29,287,25,4.48,193,6e8adf09d9762435b229fc28d22f6393,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,116,14,1,12,11904,11221,46,155,11,263,10,0,2,7,1,10,64,1,2301,people,6738,创意艺术,,,
9.72E+17,1524450086,1525785886,如何用业余时间进行跨境电商创业,9.99,260,37,4.76,61,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
9.34E+17,1515486964,1517491555,适合在家和兼职的跨境电商项目,9.99,2089,348,4.53,96,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
9.20E+17,1512123155,1514467754,小卖家独立站逆袭跨境电商平台的方式,9.99,423,76,4.3,87,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
9.03E+17,1508137535,1510234338,跨境电商如何创业,9.99,1134,186,4.52,96,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,商业,532,520,512,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
8.86E+17,1504004574,1506000155,外贸和跨境电商的生存法则,12.99,258,37,4.73,69,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
8.74E+17,1501151168,1502975449,跨境电商如何选品,19.99,688,138,4.29,71,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
8.54E+17,1496294412,1498656697,外贸到跨境电商的13年创业,9.99,723,107,4.53,81,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
8.45E+17,1494215682,1495632446,小白怎样做好跨境电商？,9.99,1804,290,4.32,73,4fe8caa8861f7f7495c47f8fda8766c9,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,82,367,1,1,23327,24914,1,13,0,86,7,1,8,0,0,2,32,0,1071,people,7859,贸易零售,0,www.yib2c.com,长沙
9.91E+17,1528971509,1531052456,高考复读，如何调整心态、提高成绩？,19.99,452,137,4.63,102,5004ad407abca0f38da16504192f77e5,主讲人已通过实名认证。,ended,教育,2329,2310,2282,109,26,1,13,4922,4232,26,133,7,818,161,1,1,185,0,6,20,13,2057,people,14824,互联网,,北京大学,北京
9.33E+17,1515118874,1516281904,麦霸是如何练成的,9.99,2752,578,4.54,65,500db6b7cc36f493f1a83f153e20abdd,主讲人已通过实名认证。,ended,音影游,597,585,580,22,53,1,0,41566,23282,0,6,0,107,7,0,1,0,0,3,35,0,1948,people,6002,培训,,,
1.04E+18,1539919438,1541314408,托福听力主旨题解法,9.99,11,0,0,69,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,阅读写作,520,516,513,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
1.04E+18,1539838140,1541079781,如何同步听说造句背单词？,9.99,24,0,0,103,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,阅读写作,520,516,513,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
1.00E+18,1531604834,1532955518,如何用英语跨文化深入交流？,19.99,14,2,0,74,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
1.00E+18,1531604715,1532875798,如何阅读英文原版历史类书籍？,19.99,32,1,0,94,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,阅读写作,520,516,513,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.95E+17,1529910432,1531657666,托福听力态度题解法,19.99,6,1,0,61,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.94E+17,1529661495,1531398366,托福听力双选多选题解法,19.99,10,1,0,56,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.94E+17,1529661258,1531311650,托福听力重听题解法,19.99,16,2,0,60,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.75E+17,1525239726,1527683096,如何运用Wikipedia背阅读单词突破2万？,19.99,41,3,0,64,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.69E+17,1523848620,1525436951,如何学习英语连读和影响听说练习,19.99,34,10,4.5,85,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.68E+17,1523606744,1525005874,Judy老师带你横扫听力词汇一万以上,19.99,56,1,0,87,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.68E+17,1523604714,1524921528,英语如何听说读写运用一万词？,19.99,25,8,4.25,120,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.61E+17,1521792175,1523340918,“听写背单词”掌握四六级和托福单词,29.99,52,6,4.33,65,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.17E+17,1511419134,1515413322,托福听力艺术家结构,29.99,14,1,0,54,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.17E+17,1511346101,1515499311,托福听力问题求解结构,29.99,17,3,0,59,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.03E+17,1508136795,1510056126,托福听力讲座之罗列结构考点和笔记,29.99,21,4,0,80,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.02E+17,1507860087,1511612830,托福听力记笔记配套定位做题法养成系,29.99,37,4,0,83,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
9.02E+17,1507860058,1509192426,最高效的英语听写步骤,29.99,130,24,4.58,62,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
8.96E+17,1506403697,1507466249,如何独立申请海外高端学术实习？,59.99,27,5,4.8,124,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
8.96E+17,1506403604,1507032539,如何跟着纪录片听力词汇达到2万以上？,29.99,51,6,4.83,66,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
8.96E+17,1506310276,1506859352,托福听力对话套路一网打尽,29.99,50,10,4.5,75,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
8.93E+17,1505725800,1506773354,英语词汇三万漫漫求索路,9.99,321,72,4.5,83,502d75879298aedf68c084d869aec225,主讲人已通过实名认证。,ended,教育,2329,2310,2282,316,30,3,12,24261,11259,17,58,1,1013,128,0,21,114,0,10,200,7,3433,people,11700,培训,,,北京
8.30E+17,1490758136,1492955287,胃里的幽门螺杆菌真的有那么可怕吗？,9.99,9513,1262,4.69,57,c440ee294c30bca74c857394e4b2bdc4,主讲人已通过实名认证。,ended,医学健康,422,416,415,102,38,1,0,5739,14967,21,136,0,211,28,1,7,61,2,11,50,13,979,people,4882,临床医疗,0,山东大学,杭州
8.34E+17,1491572718,1495511951,感觉统合失调可能引发的行为问题,69,314,7,5,68,5041e43c59f3b0e9cdb7d5e6441d96a1,主讲人已通过实名认证。,ended,心理学,313,303,291,1,2,0,1,31,175,0,0,0,1,8,0,1,0,0,0,0,0,0,people,16,特殊教育,0,伯明翰大学（University of Birmingham）,上海
8.89E+17,1504686440,1506516228,如何学习英语的灵魂——介词,9.99,1364,327,4.59,78,788f207a6bf8f66c5bad79bd0f011065,主讲人已通过实名认证。,ended,教育,2329,2310,2282,91,85,2,13,301849,73004,35,553,17,1401,29,1,6,28,1,20,57,4,40187,people,145705,,,,
8.59E+17,1497505509,1499864075,如何正确地背单词,9.99,3086,559,4.49,86,788f207a6bf8f66c5bad79bd0f011065,主讲人已通过实名认证。,ended,教育,2329,2310,2282,91,85,2,13,301849,73004,35,553,17,1401,29,1,6,28,1,20,57,4,40187,people,145705,,,,
8.53E+17,1496210766,1497098706,理解英语的全部 16 种时态,9.99,1318,219,4.76,79,788f207a6bf8f66c5bad79bd0f011065,主讲人已通过实名认证。,ended,教育,2329,2310,2282,91,85,2,13,301849,73004,35,553,17,1401,29,1,6,28,1,20,57,4,40187,people,145705,,,,
8.33E+17,1491361171,1492862475,一小时掌握英语虚拟语气,19,363,60,4.72,65,788f207a6bf8f66c5bad79bd0f011065,主讲人已通过实名认证。,ended,教育,2329,2310,2282,91,85,2,13,301849,73004,35,553,17,1401,29,1,6,28,1,20,57,4,40187,people,145705,,,,
8.43E+17,1493866687,1494945044,税收筹划：从创业那天开始,19.98,232,43,4.79,48,5113af9d02b3a8df3ab2a402b9652d40,主讲人已通过实名认证。,ended,金融经济,909,891,874,156,8,1,0,8614,19464,14,61,6,204,32,1,4,6,13,2,0,2,2484,people,6042,审计,0,华东政法大学,
8.25E+17,1489478166,1490796393,个人所得税的前世今生,19,253,48,4.46,47,5113af9d02b3a8df3ab2a402b9652d40,主讲人已通过实名认证。,ended,金融经济,909,891,874,156,8,1,0,8614,19464,14,61,6,204,32,1,4,6,13,2,0,2,2484,people,6042,审计,0,华东政法大学,
8.14E+17,1486955387,1487774852,快速构建财务思维基础,9.99,371,28,3.64,73,5113af9d02b3a8df3ab2a402b9652d40,主讲人已通过实名认证。,ended,金融经济,909,891,874,156,8,1,0,8614,19464,14,61,6,204,32,1,4,6,13,2,0,2,2484,people,6042,审计,0,华东政法大学,
7.82E+17,1479104613,1479910190,我们要不要考公务员？,16.8,1761,208,4.19,107,5113af9d02b3a8df3ab2a402b9652d40,主讲人已通过实名认证。,ended,职业,1915,1894,1858,156,8,1,0,8614,19464,14,61,6,204,32,1,4,6,13,2,0,2,2484,people,6042,审计,0,华东政法大学,
8.13E+17,1486609881,1487859627,你需要知道的米开朗基罗和贝尼尼,9.99,257,38,4.84,213,760e0f5c6e6800ddadf587dc12db3f50,主讲人已通过实名认证。,ended,艺术,595,590,584,6,28,3,1,10089,2794,8,14,0,9,13,0,1,25,0,1,0,2,325,people,8240,金融,,,上海
9.06E+17,1508827783,1510980768,关于澳洲工程造价专业的那些事,19.99,130,30,4.83,140,5158fae9177d58cc49a489033a5e7a0e,主讲人已通过实名认证。,ended,教育,2329,2310,2282,45,3,0,21,134,234,11,79,21,96,34,1,1,29,0,0,0,8,39,people,70,渔业,,,
1.03E+18,1537261623,1538229487,奥运志愿者申请经验与技巧,9.99,49,16,4.88,113,5183d4958f94305eb4f1dc0d8540f7b8,主讲人已通过实名认证。,ended,体育,245,226,243,963,18,1,1,1536,1730,1,119,0,1177,152,1,4,559,1,0,17,38,1288,people,6212,公共服务,0,武汉大学,南京
9.55E+17,1520581643,1522244463,自由职业译员的进阶,9.99,39,14,4.86,91,5183d4958f94305eb4f1dc0d8540f7b8,主讲人已通过实名认证。,ended,职业,1915,1894,1858,963,18,1,1,1536,1730,1,119,0,1177,152,1,4,559,1,0,17,38,1288,people,6212,公共服务,0,武汉大学,南京
8.74E+17,1501062134,1503321547,新版TDA德州扑克赛事规则解析,29.99,24,6,4.83,65,5183d4958f94305eb4f1dc0d8540f7b8,主讲人已通过实名认证。,ended,体育,245,226,243,963,18,1,1,1536,1730,1,119,0,1177,152,1,4,559,1,0,17,38,1288,people,6212,公共服务,0,武汉大学,南京
8.54E+17,1496389984,1497447220,如何成为自由职业译员？,9.99,377,56,4.3,120,5183d4958f94305eb4f1dc0d8540f7b8,主讲人已通过实名认证。,ended,职业,1915,1894,1858,963,18,1,1,1536,1730,1,119,0,1177,152,1,4,559,1,0,17,38,1288,people,6212,公共服务,0,武汉大学,南京
8.58E+17,1497335613,1498224693,日本语能力考N2合格攻略,19.99,292,56,4.54,79,5188d1033d092344d8b66ff641560f6e,主讲人已通过实名认证。,ended,教育,2329,2310,2282,239,2,1,4,48666,40399,15,590,27,948,37,0,1,59,1,41,674,11,29747,people,264122,互联网,,四川大学,中国
9.39E+17,1516590441,1518011753,色情片如何损伤你的大脑？,9.99,129369,22365,4.34,102,e2492f42b4ea06cacaa7177572f58d94,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,2,0,0,0,69,30074,0,21,0,14,4,1,1,0,0,4,2,0,32,people,167,临床医疗,,,北京
9.83E+17,1527126562,1529155154,如何申请世界第一的皇家艺术学院,19.99,44,6,5,87,52215ff234f582200c8af3f42d3713f0,主讲人已通过实名认证。,ended,设计,380,377,371,7,8,0,0,847,542,0,12,0,15,9,0,2,0,0,1,3,0,29,people,263,,0,皇家艺术学院 (Royal College of Art),伦敦（Greater London）
9.09E+17,1509520437,1511731297,法国学徒制: 不花钱也可以出国留学,19.99,1518,244,4.75,98,d0891c13ae606b134f786081542d1049,主讲人已通过实名认证。,ended,教育,2329,2310,2282,85,3,0,1,1302,4567,2,31,0,92,25,0,2,2,0,3,9,0,560,people,3383,资本投资,0,essec巴黎高等商学院,巴黎（Paris）
9.35E+17,1515808547,1517071073,工作6年后留学，从国内2本到美国普渡,9.99,527,105,4.67,77,5293196c341d8974a3afb4c6d583323d,主讲人已通过实名认证。,ended,教育,2329,2310,2282,6,0,0,8,14,314,2,33,0,17,3,1,1,2,0,11,0,1,5,people,36,地产建筑,0,普渡大学 (Purdue University),美国
7.92E+17,1481684905,1482415604,你与美味的便当只差这几步,9.99,422,47,4.3,111,08eb4817f3819d0c868b24d3dbea07ea,主讲人已通过实名认证。,ended,美食,109,106,102,89,5,0,7,41321,20959,6,44,1,318,51,0,4,0,1,22,59,0,10617,people,40260,创意艺术,,Louisiana State University,美国
9.57E+17,1521032144,1521120837,回望霍金：关于宇宙和科学他留下了什么,0,76955,4057,4.77,61,1d34bafd89194d1121ed79a5eb6b63ee,,ended,科学技术,675,664,662,7,0,0,1,1253,19019,0,19,0,8,7,-1,1,0,5,0,3,0,466,people,2305,,,,
7.69E+17,1476158293,1476623657,瑕疵公司决议，股东如何维权,29,76,4,0,44,a3fffd0d91c16a5156418aba78268c97,,ended,商业,532,520,512,24,92,1,0,2098,2014,1,9,0,23,12,1,3,0,1,1,2,0,29,people,1394,法律,0,中国政法大学,江苏苏州
1.04E+18,1540469716,1541686815,信用卡使用潜规则及刑事风险化解,9.99,28,1,0,29,52e59d464197b5af4e94ef91eb1a765a,主讲人已通过实名认证。,ended,法律,372,368,365,162,2,1,1,21,81,0,4,0,162,12,-1,2,0,0,0,1,0,22,people,35,法律,0,中南财经政法大学,武汉
9.72E+17,1524450207,1526305739,买二手房？你“功课”做好了吗？,9.99,71,12,4.25,59,52e59d464197b5af4e94ef91eb1a765a,主讲人已通过实名认证。,ended,法律,372,368,365,162,2,1,1,21,81,0,4,0,162,12,-1,2,0,0,0,1,0,22,people,35,法律,0,中南财经政法大学,武汉
